Info 0    [23:37:57.027] Starting TS Server
Info 4661 [02:00:20.004] getCompletionsAtPosition: isCompletionListBlocker: 0.002292037010192871
Info 4662 [02:00:20.004] Returning an empty list because completion was requested in an invalid position.
Info 4663 [02:00:20.005] getCompletionData: Get current token: 0.00475001335144043
Info 4664 [02:00:20.005] getCompletionData: Is inside comment: 0.01979196071624756
Info 4665 [02:00:20.005] getCompletionData: Get previous token 1: 0.017042040824890137
Info 4666 [02:00:20.005] getCompletionData: Get previous token 2: 0.017541050910949707
Info 4667 [02:00:20.005] getCompletionsAtPosition: isCompletionListBlocker: 0.0017499923706054688
Info 4668 [02:00:20.005] Returning an empty list because completion was requested in an invalid position.
Info 4669 [02:00:20.006] getCompletionData: Get current token: 0.004958033561706543
Info 4670 [02:00:20.006] getCompletionData: Is inside comment: 0.021374940872192383
Info 4671 [02:00:20.006] getCompletionData: Get previous token 1: 0.01699995994567871
Info 4672 [02:00:20.006] getCompletionData: Get previous token 2: 0.01666700839996338
Info 4673 [02:00:20.006] getCompletionsAtPosition: isCompletionListBlocker: 0.001416921615600586
Info 4674 [02:00:20.006] Returning an empty list because completion was requested in an invalid position.
Info 4675 [02:00:20.243] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4676 [02:00:20.261] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 685 structureChanged: false Elapsed: 17.40750002861023ms
Info 4677 [02:00:20.261] Different program with same set of files:: structureIsReused:: 2
Info 4678 [02:00:20.262] getCompletionData: Get current token: 0.011999964714050293
Info 4679 [02:00:20.262] getCompletionData: Is inside comment: 0.050292015075683594
Info 4680 [02:00:20.262] getCompletionData: Get previous token 1: 0.0408329963684082
Info 4681 [02:00:20.262] getCompletionData: Get previous token 2: 0.042166948318481445
Info 4682 [02:00:20.262] getCompletionsAtPosition: isCompletionListBlocker: 0.004166960716247559
Info 4683 [02:00:20.262] Returning an empty list because completion was requested in an invalid position.
Info 4684 [02:00:20.268] getCompletionData: Get current token: 0.011124968528747559
Info 4685 [02:00:20.268] getCompletionData: Is inside comment: 0.04645800590515137
Info 4686 [02:00:20.268] getCompletionData: Get previous token 1: 0.03695797920227051
Info 4687 [02:00:20.268] getCompletionData: Get previous token 2: 0.03683292865753174
Info 4688 [02:00:20.268] getCompletionsAtPosition: isCompletionListBlocker: 0.0036249160766601562
Info 4689 [02:00:20.268] Returning an empty list because completion was requested in an invalid position.
Info 4690 [02:00:20.278] getCompletionData: Get current token: 0.018124938011169434
Info 4691 [02:00:20.278] getCompletionData: Is inside comment: 0.05708301067352295
Info 4692 [02:00:20.278] getCompletionData: Get previous token 1: 0.03508293628692627
Info 4693 [02:00:20.278] getCompletionData: Get previous token 2: 0.06741702556610107
Info 4694 [02:00:20.278] getCompletionsAtPosition: isCompletionListBlocker: 0.004041075706481934
Info 4695 [02:00:20.278] Returning an empty list because completion was requested in an invalid position.
Info 4696 [02:00:20.280] getCompletionData: Get current token: 0.008334040641784668
Info 4697 [02:00:20.281] getCompletionData: Is inside comment: 0.03454089164733887
Info 4698 [02:00:20.281] getCompletionData: Get previous token 1: 0.02983403205871582
Info 4699 [02:00:20.281] getCompletionData: Get previous token 2: 0.03070807456970215
Info 4700 [02:00:20.281] getCompletionsAtPosition: isCompletionListBlocker: 0.002709031105041504
Info 4701 [02:00:20.281] Returning an empty list because completion was requested in an invalid position.
Info 4702 [02:00:22.984] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4703 [02:00:23.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 686 structureChanged: false Elapsed: 18.496582984924316ms
Info 4704 [02:00:23.003] Different program with same set of files:: structureIsReused:: 2
Info 4705 [02:00:23.781] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4706 [02:00:23.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 687 structureChanged: false Elapsed: 14.519582986831665ms
Info 4707 [02:00:23.795] Different program with same set of files:: structureIsReused:: 2
Info 4708 [02:00:23.796] getCompletionData: Get current token: 0.01629197597503662
Info 4709 [02:00:23.797] getCompletionData: Is inside comment: 0.05416607856750488
Info 4710 [02:00:23.797] getCompletionData: Get previous token 1: 0.044375061988830566
Info 4711 [02:00:23.797] getCompletionData: Get previous token 2: 0.04708290100097656
Info 4712 [02:00:23.797] getCompletionsAtPosition: isCompletionListBlocker: 0.005334019660949707
Info 4713 [02:00:23.797] Returning an empty list because completion was requested in an invalid position.
Info 4714 [02:00:23.800] getCompletionData: Get current token: 0.006332993507385254
Info 4715 [02:00:23.800] getCompletionData: Is inside comment: 0.019791007041931152
Info 4716 [02:00:23.800] getCompletionData: Get previous token 1: 0.019999980926513672
Info 4717 [02:00:23.800] getCompletionData: Get previous token 2: 0.022083044052124023
Info 4718 [02:00:23.800] getCompletionsAtPosition: isCompletionListBlocker: 0.002375006675720215
Info 4719 [02:00:23.800] Returning an empty list because completion was requested in an invalid position.
Info 4720 [02:00:23.810] getCompletionData: Get current token: 0.0065000057220458984
Info 4721 [02:00:23.810] getCompletionData: Is inside comment: 0.02016603946685791
Info 4722 [02:00:23.810] getCompletionData: Get previous token 1: 0.015916943550109863
Info 4723 [02:00:23.810] getCompletionData: Get previous token 2: 0.015542030334472656
Info 4724 [02:00:23.810] getCompletionsAtPosition: isCompletionListBlocker: 0.001916050910949707
Info 4725 [02:00:23.810] Returning an empty list because completion was requested in an invalid position.
Info 4726 [02:00:23.812] getCompletionData: Get current token: 0.005209088325500488
Info 4727 [02:00:23.812] getCompletionData: Is inside comment: 0.019500017166137695
Info 4728 [02:00:23.812] getCompletionData: Get previous token 1: 0.016124963760375977
Info 4729 [02:00:23.812] getCompletionData: Get previous token 2: 0.015916943550109863
Info 4730 [02:00:23.812] getCompletionsAtPosition: isCompletionListBlocker: 0.0015839338302612305
Info 4731 [02:00:23.812] Returning an empty list because completion was requested in an invalid position.
Info 4732 [02:00:24.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4733 [02:00:24.668] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 688 structureChanged: false Elapsed: 15.00254201889038ms
Info 4734 [02:00:24.668] Different program with same set of files:: structureIsReused:: 2
Info 4735 [02:00:24.669] getCompletionData: Get current token: 0.01158297061920166
Info 4736 [02:00:24.669] getCompletionData: Is inside comment: 0.044291019439697266
Info 4737 [02:00:24.669] getCompletionData: Get previous token 1: 0.0361250638961792
Info 4738 [02:00:24.669] getCompletionData: Get previous token 2: 0.0382080078125
Info 4739 [02:00:24.669] getCompletionsAtPosition: isCompletionListBlocker: 0.004082918167114258
Info 4740 [02:00:24.669] Returning an empty list because completion was requested in an invalid position.
Info 4741 [02:00:24.670] getCompletionData: Get current token: 0.0071250200271606445
Info 4742 [02:00:24.670] getCompletionData: Is inside comment: 0.03066706657409668
Info 4743 [02:00:24.670] getCompletionData: Get previous token 1: 0.03491699695587158
Info 4744 [02:00:24.671] getCompletionData: Get previous token 2: 1.6827080249786377
Info 4745 [02:00:24.671] getCompletionsAtPosition: isCompletionListBlocker: 0.0034999847412109375
Info 4746 [02:00:24.671] Returning an empty list because completion was requested in an invalid position.
Info 4747 [02:00:24.672] getCompletionData: Get current token: 0.00941610336303711
Info 4748 [02:00:24.672] getCompletionData: Is inside comment: 0.03887498378753662
Info 4749 [02:00:24.672] getCompletionData: Get previous token 1: 0.03383302688598633
Info 4750 [02:00:24.672] getCompletionData: Get previous token 2: 0.03737509250640869
Info 4751 [02:00:24.672] getCompletionsAtPosition: isCompletionListBlocker: 0.0025420188903808594
Info 4752 [02:00:24.672] Returning an empty list because completion was requested in an invalid position.
Info 4753 [02:00:24.672] getCompletionData: Get current token: 0.009124994277954102
Info 4754 [02:00:24.672] getCompletionData: Is inside comment: 0.040708065032958984
Info 4755 [02:00:24.672] getCompletionData: Get previous token 1: 0.03624999523162842
Info 4756 [02:00:24.673] getCompletionData: Get previous token 2: 0.03320908546447754
Info 4757 [02:00:24.673] getCompletionsAtPosition: isCompletionListBlocker: 0.002208113670349121
Info 4758 [02:00:24.673] Returning an empty list because completion was requested in an invalid position.
Info 4759 [02:00:24.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4760 [02:00:24.711] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 689 structureChanged: false Elapsed: 33.7635840177536ms
Info 4761 [02:00:24.711] Different program with same set of files:: structureIsReused:: 2
Info 4762 [02:00:24.878] getCompletionData: Get current token: 0.007957935333251953
Info 4763 [02:00:24.878] getCompletionData: Is inside comment: 0.024500012397766113
Info 4764 [02:00:24.878] getCompletionData: Get previous token 1: 0.017709016799926758
Info 4765 [02:00:24.878] getCompletionData: Get previous token 2: 0.018792033195495605
Info 4766 [02:00:24.878] getCompletionsAtPosition: isCompletionListBlocker: 0.002916097640991211
Info 4767 [02:00:24.878] Returning an empty list because completion was requested in an invalid position.
Info 4768 [02:00:24.879] getCompletionData: Get current token: 0.006208062171936035
Info 4769 [02:00:24.879] getCompletionData: Is inside comment: 0.020166993141174316
Info 4770 [02:00:24.879] getCompletionData: Get previous token 1: 0.015665888786315918
Info 4771 [02:00:24.879] getCompletionData: Get previous token 2: 0.015290975570678711
Info 4772 [02:00:24.879] getCompletionsAtPosition: isCompletionListBlocker: 0.0021249055862426758
Info 4773 [02:00:24.879] Returning an empty list because completion was requested in an invalid position.
Info 4774 [02:00:24.880] getCompletionData: Get current token: 0.005708932876586914
Info 4775 [02:00:24.880] getCompletionData: Is inside comment: 0.017874956130981445
Info 4776 [02:00:24.880] getCompletionData: Get previous token 1: 0.015084028244018555
Info 4777 [02:00:24.880] getCompletionData: Get previous token 2: 0.01479196548461914
Info 4778 [02:00:24.880] getCompletionsAtPosition: isCompletionListBlocker: 0.001665949821472168
Info 4779 [02:00:24.880] Returning an empty list because completion was requested in an invalid position.
Info 4780 [02:00:24.881] getCompletionData: Get current token: 0.0054160356521606445
Info 4781 [02:00:24.881] getCompletionData: Is inside comment: 0.01737499237060547
Info 4782 [02:00:24.881] getCompletionData: Get previous token 1: 0.014958977699279785
Info 4783 [02:00:24.881] getCompletionData: Get previous token 2: 0.014499902725219727
Info 4784 [02:00:24.881] getCompletionsAtPosition: isCompletionListBlocker: 0.0012909173965454102
Info 4785 [02:00:24.881] Returning an empty list because completion was requested in an invalid position.
Info 4786 [02:00:25.648] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4787 [02:00:25.664] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 690 structureChanged: false Elapsed: 15.411458015441895ms
Info 4788 [02:00:25.664] Different program with same set of files:: structureIsReused:: 2
Info 4789 [02:00:25.665] getCompletionData: Get current token: 0.01387488842010498
Info 4790 [02:00:25.665] getCompletionData: Is inside comment: 0.04441702365875244
Info 4791 [02:00:25.665] getCompletionData: Get previous token 1: 0.03450000286102295
Info 4792 [02:00:25.665] getCompletionData: Get previous token 2: 0.03591597080230713
Info 4793 [02:00:25.665] getCompletionsAtPosition: isCompletionListBlocker: 0.00462496280670166
Info 4794 [02:00:25.665] Returning an empty list because completion was requested in an invalid position.
Info 4795 [02:00:25.685] getCompletionData: Get current token: 0.011374950408935547
Info 4796 [02:00:25.687] getCompletionData: Is inside comment: 1.6143330335617065
Info 4797 [02:00:25.687] getCompletionData: Get previous token 1: 0.02662503719329834
Info 4798 [02:00:25.687] getCompletionData: Get previous token 2: 0.023708105087280273
Info 4799 [02:00:25.687] getCompletionsAtPosition: isCompletionListBlocker: 0.0035840272903442383
Info 4800 [02:00:25.687] Returning an empty list because completion was requested in an invalid position.
Info 4801 [02:00:25.688] getCompletionData: Get current token: 0.009625077247619629
Info 4802 [02:00:25.688] getCompletionData: Is inside comment: 0.02816593647003174
Info 4803 [02:00:25.688] getCompletionData: Get previous token 1: 0.02291703224182129
Info 4804 [02:00:25.688] getCompletionData: Get previous token 2: 0.021916985511779785
Info 4805 [02:00:25.688] getCompletionsAtPosition: isCompletionListBlocker: 0.0024999380111694336
Info 4806 [02:00:25.688] Returning an empty list because completion was requested in an invalid position.
Info 4807 [02:00:25.688] getCompletionData: Get current token: 0.0071669816970825195
Info 4808 [02:00:25.688] getCompletionData: Is inside comment: 0.02245795726776123
Info 4809 [02:00:25.688] getCompletionData: Get previous token 1: 0.01933300495147705
Info 4810 [02:00:25.688] getCompletionData: Get previous token 2: 0.018707990646362305
Info 4811 [02:00:25.688] getCompletionsAtPosition: isCompletionListBlocker: 0.0016249418258666992
Info 4812 [02:00:25.688] Returning an empty list because completion was requested in an invalid position.
Info 4813 [02:00:25.923] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4814 [02:00:25.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 691 structureChanged: false Elapsed: 12.416582942008972ms
Info 4815 [02:00:25.935] Different program with same set of files:: structureIsReused:: 2
Info 4816 [02:00:25.936] getCompletionData: Get current token: 0.009417057037353516
